,T,i
2924,1.4625,-0.00188204
2925,1.463,-0.00188418
2926,1.4635,-0.00188113
2927,1.464,-0.00188235
2928,1.4645,-0.00188296
2929,1.465,-0.00188113
2930,1.4655,-0.00188113
2931,1.466,-0.00188021
2932,1.4665,-0.00188143
2933,1.467,-0.00188021
2934,1.4675,-0.00187991
2935,1.468,-0.00188021
2936,1.4685,-0.00188021
2937,1.469,-0.00187869
2938,1.4695,-0.0018793
2939,1.47,-0.00187869
2940,1.4705,-0.00187838
2941,1.471,-0.00187869
2942,1.4715,-0.00188082
2943,1.472,-0.00187899
2944,1.4725,-0.00187655
2945,1.473,-0.00187624
2946,1.4735,-0.00187624
2947,1.474,-0.00187777
2948,1.4745,-0.00187502
2949,1.475,-0.00187533
2950,1.4755,-0.00187502
2951,1.476,-0.00187319
2952,1.4765,-0.00187319
2953,1.477,-0.00187319
2954,1.4775,-0.00187594
2955,1.478,-0.00187441
2956,1.4785,-0.00187319
2957,1.479,-0.00187319
2958,1.4795,-0.00187289
2959,1.48,-0.00187319
2960,1.4805,-0.00187167
2961,1.481,-0.00187197
2962,1.4815,-0.00187075
2963,1.482,-0.00186892
2964,1.4825,-0.00187167
2965,1.483,-0.00187045
2966,1.4835,-0.00186984
2967,1.484,-0.00186861
2968,1.4845,-0.00186953
2969,1.485,-0.00187167
2970,1.4855,-0.0018677
2971,1.486,-0.001868
2972,1.4865,-0.00186984
2973,1.487,-0.00186739
2974,1.4875,-0.00187045
2975,1.488,-0.0018677
2976,1.4885,-0.00186648
2977,1.489,-0.00186709
2978,1.4895,-0.00186587
2979,1.49,-0.001868
2980,1.4905,-0.00186709
2981,1.491,-0.00186678
2982,1.4915,-0.00186556
2983,1.492,-0.00186526
2984,1.4925,-0.00186312
2985,1.493,-0.00186556
2986,1.4935,-0.00186434
2987,1.494,-0.00186373
2988,1.4945,-0.00186373
2989,1.495,-0.00186312
2990,1.4955,-0.00186343
2991,1.496,-0.0018616
2992,1.4965,-0.00186312
2993,1.497,-0.00186221
2994,1.4975,-0.00186312
2995,1.498,-0.00185915
2996,1.4985,-0.0018616
2997,1.499,-0.0018616
2998,1.4995,-0.00186007
2999,1.5,-0.00186007
3000,1.5005,-0.00186007
3001,1.501,-0.00185885
3002,1.5015,-0.00185946
3003,1.502,-0.00185793
3004,1.5025,-0.00185763
3005,1.503,-0.00185915
3006,1.5035,-0.00185854
3007,1.504,-0.00185824
3008,1.5045,-0.00185671
3009,1.505,-0.00185885
3010,1.5055,-0.00185824
3011,1.506,-0.00185702
3012,1.5065,-0.0018561
3013,1.507,-0.00185671
3014,1.5075,-0.00185427
3015,1.508,-0.0018558
3016,1.5085,-0.0018561
3017,1.509,-0.00185519
3018,1.5095,-0.0018558
3019,1.51,-0.00185488
3020,1.5105,-0.00185397
3021,1.511,-0.00185397
3022,1.5115,-0.00185244
3023,1.512,-0.00185305
3024,1.5125,-0.00185397
3025,1.513,-0.00185244
3026,1.5135,-0.00185122
3027,1.514,-0.00185122
3028,1.5145,-0.00185183
3029,1.515,-0.00185122
3030,1.5155,-0.00185214
3031,1.516,-0.0018503
3032,1.5165,-0.00185091
3033,1.517,-0.00185183
3034,1.5175,-0.00185
3035,1.518,-0.00185
3036,1.5185,-0.00184847
3037,1.519,-0.00184969
3038,1.5195,-0.00185091
3039,1.52,-0.00184634
3040,1.5205,-0.00184725
3041,1.521,-0.00184817
3042,1.5215,-0.00184573
3043,1.522,-0.00184817
3044,1.5225,-0.00184786
3045,1.523,-0.00184725
3046,1.5235,-0.00184725
3047,1.524,-0.00184634
3048,1.5245,-0.00184725
3049,1.525,-0.0018439
3050,1.5255,-0.0018439
3051,1.526,-0.00184267
3052,1.5265,-0.00184634
3053,1.527,-0.0018439
3054,1.5275,-0.0018439
3055,1.528,-0.0018442
3056,1.5285,-0.00184328
3057,1.529,-0.00184328
3058,1.5295,-0.00184145
3059,1.53,-0.00184054
3060,1.5305,-0.00184267
3061,1.531,-0.00184359
3062,1.5315,-0.00184206
3063,1.532,-0.00184328
3064,1.5325,-0.00184115
3065,1.533,-0.00184145
3066,1.5335,-0.00183993
3067,1.534,-0.00184054
3068,1.5345,-0.00184084
3069,1.535,-0.00184145
3070,1.5355,-0.0018381
3071,1.536,-0.00184145
3072,1.5365,-0.00183779
3073,1.537,-0.00183718
3074,1.5375,-0.00183993
3075,1.538,-0.00183749
3076,1.5385,-0.00183901
3077,1.539,-0.00183474
3078,1.5395,-0.00183749
3079,1.54,-0.00183657
3080,1.5405,-0.00183749
3081,1.541,-0.00183596
3082,1.5415,-0.00183382
3083,1.542,-0.00183596
3084,1.5425,-0.00183504
3085,1.543,-0.00183413
3086,1.5435,-0.00183596
3087,1.544,-0.00183504
3088,1.5445,-0.00183627
3089,1.545,-0.00183291
3090,1.5455,-0.0018326
3091,1.546,-0.00183352
3092,1.5465,-0.00183443
3093,1.547,-0.0018326
3094,1.5475,-0.00183077
3095,1.548,-0.0018326
3096,1.5485,-0.0018323
3097,1.549,-0.0018326
3098,1.5495,-0.00182803
3099,1.55,-0.00183199
3100,1.5505,-0.00183016
3101,1.551,-0.00183138
3102,1.5515,-0.00182986
3103,1.552,-0.00183016
3104,1.5525,-0.00182772
3105,1.553,-0.00182925
3106,1.5535,-0.00182864
3107,1.554,-0.00182772
3108,1.5545,-0.00182864
3109,1.555,-0.00182864
3110,1.5555,-0.00182894
3111,1.556,-0.00182925
3112,1.5565,-0.00182894
3113,1.557,-0.00182864
3114,1.5575,-0.00182925
3115,1.558,-0.00182619
3116,1.5585,-0.00182528
3117,1.559,-0.0018265
3118,1.5595,-0.00182528
3119,1.56,-0.00182528
3120,1.5605,-0.00182528
3121,1.561,-0.00182436
3122,1.5615,-0.00182436
3123,1.562,-0.00182375
3124,1.5625,-0.00182314
3125,1.563,-0.00182131
3126,1.5635,-0.00182528
3127,1.564,-0.00182528
3128,1.5645,-0.00182284
3129,1.565,-0.0018204
3130,1.5655,-0.00182253
3131,1.566,-0.00182162
3132,1.5665,-0.00182253
3133,1.567,-0.00182253
3134,1.5675,-0.0018204
3135,1.568,-0.0018204
3136,1.5685,-0.00181857
3137,1.569,-0.00182131
3138,1.5695,-0.00182009
3139,1.57,-0.0018204
3140,1.5705,-0.00181918
3141,1.571,-0.0018204
3142,1.5715,-0.00181948
3143,1.572,-0.00181948
3144,1.5725,-0.00182009
3145,1.573,-0.00181795
3146,1.5735,-0.00181795
3147,1.574,-0.00181704
3148,1.5745,-0.00181795
3149,1.575,-0.00181551
3150,1.5755,-0.00181551
3151,1.576,-0.00181551
3152,1.5765,-0.00181612
3153,1.577,-0.00181765
3154,1.5775,-0.00181734
3155,1.578,-0.0018146
3156,1.5785,-0.00181429
3157,1.579,-0.00181551
3158,1.5795,-0.00181521
3159,1.58,-0.00181307
3160,1.5805,-0.00181368
3161,1.581,-0.00181368
3162,1.5815,-0.00181277
3163,1.582,-0.00181307
3164,1.5825,-0.00181155
3165,1.583,-0.00181185
3166,1.5835,-0.00181216
3167,1.584,-0.00181399
3168,1.5845,-0.00181216
3169,1.585,-0.00181307
3170,1.5855,-0.00181399
3171,1.586,-0.00181033
3172,1.5865,-0.00181185
3173,1.587,-0.00181033
3174,1.5875,-0.00180971
3175,1.588,-0.00181216
3176,1.5885,-0.00180971
3177,1.589,-0.0018088
3178,1.5895,-0.00180819
3179,1.59,-0.00181002
3180,1.5905,-0.00180788
3181,1.591,-0.00180819
3182,1.5915,-0.00180727
3183,1.592,-0.0018091
3184,1.5925,-0.00180788
3185,1.593,-0.00180605
3186,1.5935,-0.00180361
3187,1.594,-0.00180697
3188,1.5945,-0.00180727
3189,1.595,-0.00180544
3190,1.5955,-0.00180483
3191,1.596,-0.00180453
3192,1.5965,-0.00180575
3193,1.597,-0.00180514
3194,1.5975,-0.00180544
3195,1.598,-0.00180483
3196,1.5985,-0.00180086
3197,1.599,-0.00180209
3198,1.5995,-0.001803
3199,1.6,-0.001803
3200,1.6005,-0.00180239
3201,1.601,-0.00180209
3202,1.6015,-0.00179903
3203,1.602,-0.00180086
3204,1.6025,-0.00180086
3205,1.603,-0.00180086
3206,1.6035,-0.00180056
3207,1.604,-0.00180117
3208,1.6045,-0.00180209
3209,1.605,-0.00180209
3210,1.6055,-0.00180056
3211,1.606,-0.00179964
3212,1.6065,-0.00179842
3213,1.607,-0.00179842
3214,1.6075,-0.00179842
3215,1.608,-0.00179964
3216,1.6085,-0.00179842
3217,1.609,-0.00179873
3218,1.6095,-0.00179934
3219,1.61,-0.0017972
3220,1.6105,-0.00179903
3221,1.611,-0.00179751
3222,1.6115,-0.00179842
3223,1.612,-0.0017972
3224,1.6125,-0.00179354
3225,1.613,-0.0017969
3226,1.6135,-0.00179598
3227,1.614,-0.00179598
3228,1.6145,-0.00179507
3229,1.615,-0.00179598
3230,1.6155,-0.00179354
3231,1.616,-0.00179537
3232,1.6165,-0.00179385
3233,1.617,-0.00179415
3234,1.6175,-0.00179446
3235,1.618,-0.00179476
3236,1.6185,-0.00179293
3237,1.619,-0.00179232
3238,1.6195,-0.00179354
3239,1.62,-0.0017911
3240,1.6205,-0.00179262
3241,1.621,-0.00179232
3242,1.6215,-0.00179262
3243,1.622,-0.0017911
3244,1.6225,-0.00178988
3245,1.623,-0.0017914
3246,1.6235,-0.00179079
3247,1.624,-0.00179049
3248,1.6245,-0.0017911
3249,1.625,-0.00178957
3250,1.6255,-0.0017914
3251,1.626,-0.00178866
3252,1.6265,-0.00178835
3253,1.627,-0.00178774
3254,1.6275,-0.00178957
3255,1.628,-0.00178835
3256,1.6285,-0.00178957
3257,1.629,-0.00178774
3258,1.6295,-0.0017853
3259,1.63,-0.00178652
3260,1.6305,-0.00178622
3261,1.631,-0.00178439
3262,1.6315,-0.00178591
3263,1.632,-0.00178713
3264,1.6325,-0.00178652
3265,1.633,-0.00178408
3266,1.6335,-0.00178652
3267,1.634,-0.00178408
3268,1.6345,-0.00178591
3269,1.635,-0.00178408
3270,1.6355,-0.00178377
3271,1.636,-0.001785
3272,1.6365,-0.00178194
3273,1.637,-0.00178408
3274,1.6375,-0.00178347
3275,1.638,-0.00178225
3276,1.6385,-0.00178225
3277,1.639,-0.00178133
3278,1.6395,-0.00178164
3279,1.64,-0.00178164
3280,1.6405,-0.00178225
3281,1.641,-0.00178042
3282,1.6415,-0.00178042
3283,1.642,-0.00178103
3284,1.6425,-0.00177981
3285,1.643,-0.0017792
3286,1.6435,-0.00177889
3287,1.644,-0.00177859
3288,1.6445,-0.00178042
3289,1.645,-0.00178042
3290,1.6455,-0.0017795
3291,1.646,-0.0017792
3292,1.6465,-0.00178042
3293,1.647,-0.00177798
3294,1.6475,-0.00177767
3295,1.648,-0.0017792
3296,1.6485,-0.00177645
3297,1.649,-0.00177645
3298,1.6495,-0.00177676
3299,1.65,-0.00177767
3300,1.6505,-0.00177553
3301,1.651,-0.00177431
3302,1.6515,-0.00177645
3303,1.652,-0.00177492
3304,1.6525,-0.00177462
3305,1.653,-0.00177553
3306,1.6535,-0.00177553
3307,1.654,-0.00177462
3308,1.6545,-0.00177401
3309,1.655,-0.00177279
3310,1.6555,-0.00177462
3311,1.656,-0.00177309
3312,1.6565,-0.00177645
3313,1.657,-0.0017737
3314,1.6575,-0.00177309
3315,1.658,-0.00177248
3316,1.6585,-0.00177065
3317,1.659,-0.00177096
3318,1.6595,-0.00177126
3319,1.66,-0.00177065
3320,1.6605,-0.00177157
3321,1.661,-0.00177279
3322,1.6615,-0.00177065
3323,1.662,-0.00176974
3324,1.6625,-0.00176882
3325,1.663,-0.00177157
3326,1.6635,-0.00177004
3327,1.664,-0.00176943
3328,1.6645,-0.00177004
3329,1.665,-0.00176913
3330,1.6655,-0.00176638
3331,1.666,-0.00177065
3332,1.6665,-0.00176882
3333,1.667,-0.00176516
3334,1.6675,-0.00176729
3335,1.668,-0.00176516
3336,1.6685,-0.00176455
3337,1.669,-0.0017676
3338,1.6695,-0.00176638
3339,1.67,-0.00176607
3340,1.6705,-0.00176607
3341,1.671,-0.00176546
3342,1.6715,-0.00176394
3343,1.672,-0.00176699
3344,1.6725,-0.00176577
3345,1.673,-0.00176394
3346,1.6735,-0.00176546
3347,1.674,-0.00176516
3348,1.6745,-0.00176455
3349,1.675,-0.00176577
3350,1.6755,-0.00176211
3351,1.676,-0.00176333
3352,1.6765,-0.00176424
3353,1.677,-0.00176302
3354,1.6775,-0.00176333
3355,1.678,-0.0017615
3356,1.6785,-0.0017618
3357,1.679,-0.00176211
3358,1.6795,-0.0017618
3359,1.68,-0.00176119
3360,1.6805,-0.00176211
3361,1.681,-0.00175936
3362,1.6815,-0.00176058
3363,1.682,-0.0017618
3364,1.6825,-0.00175936
3365,1.683,-0.0017615
3366,1.6835,-0.00175844
3367,1.684,-0.00175844
3368,1.6845,-0.00175844
3369,1.685,-0.00175844
3370,1.6855,-0.001756
3371,1.686,-0.001756
3372,1.6865,-0.00175783
3373,1.687,-0.00175783
3374,1.6875,-0.00175692
3375,1.688,-0.00175478
3376,1.6885,-0.001756
3377,1.689,-0.001756
3378,1.6895,-0.00175631
3379,1.69,-0.00175356
3380,1.6905,-0.001756
3381,1.691,-0.00175509
3382,1.6915,-0.00175387
3383,1.692,-0.001756
3384,1.6925,-0.00175417
3385,1.693,-0.00175539
3386,1.6935,-0.00175448
3387,1.694,-0.00175509
3388,1.6945,-0.00175417
3389,1.695,-0.00175387
3390,1.6955,-0.00175295
3391,1.696,-0.00175417
3392,1.6965,-0.00175234
3393,1.697,-0.00175326
3394,1.6975,-0.00175204
3395,1.698,-0.00175417
3396,1.6985,-0.00175204
3397,1.699,-0.00175112
3398,1.6995,-0.00174868
3399,1.7,-0.00175082
3400,1.7005,-0.00175082
3401,1.701,-0.00175051
3402,1.7015,-0.00175143
3403,1.702,-0.00174959
3404,1.7025,-0.00175204
3405,1.703,-0.00174837
3406,1.7035,-0.00174868
3407,1.704,-0.00174868
3408,1.7045,-0.00174868
3409,1.705,-0.00174929
3410,1.7055,-0.00174868
3411,1.706,-0.00174471
3412,1.7065,-0.00174715
3413,1.707,-0.00174715
3414,1.7075,-0.00174685
3415,1.708,-0.00174593
3416,1.7085,-0.00174746
3417,1.709,-0.00174624
3418,1.7095,-0.00174624
3419,1.71,-0.00174624
3420,1.7105,-0.00174593
3421,1.711,-0.00174502
3422,1.7115,-0.00174349
3423,1.712,-0.00174502
3424,1.7125,-0.00174471
3425,1.713,-0.00174319
3426,1.7135,-0.00174471
3427,1.714,-0.00174319
3428,1.7145,-0.00174471
3429,1.715,-0.00174227
3430,1.7155,-0.00174319
3431,1.716,-0.00174502
3432,1.7165,-0.00174135
3433,1.717,-0.00174319
3434,1.7175,-0.00174258
3435,1.718,-0.00174013
3436,1.7185,-0.00174105
3437,1.719,-0.00174074
3438,1.7195,-0.00174319
3439,1.72,-0.00173952
3440,1.7205,-0.00174258
3441,1.721,-0.00173891
3442,1.7215,-0.00174227
3443,1.722,-0.00173922
3444,1.7225,-0.00174013
3445,1.723,-0.00173983
3446,1.7235,-0.00173952
3447,1.724,-0.00173983
3448,1.7245,-0.00173891
3449,1.725,-0.00173464
3450,1.7255,-0.00173952
3451,1.726,-0.0017383
3452,1.7265,-0.00173952
3453,1.727,-0.00173739
3454,1.7275,-0.00173647
3455,1.728,-0.00173769
3456,1.7285,-0.00173678
3457,1.729,-0.00173739
3458,1.7295,-0.00173647
3459,1.73,-0.00173617
3460,1.7305,-0.00173495
3461,1.731,-0.00173495
3462,1.7315,-0.00173525
3463,1.732,-0.00173464
3464,1.7325,-0.00173525
3465,1.733,-0.00173525
3466,1.7335,-0.00173495
3467,1.734,-0.0017322
3468,1.7345,-0.00173403
3469,1.735,-0.00173159
3470,1.7355,-0.0017325
3471,1.736,-0.00173159
3472,1.7365,-0.00173281
3473,1.737,-0.00173464
3474,1.7375,-0.00173311
3475,1.738,-0.00173342
3476,1.7385,-0.00173342
3477,1.739,-0.00173098
3478,1.7395,-0.0017322
3479,1.74,-0.00173006
3480,1.7405,-0.00173281
3481,1.741,-0.00173159
3482,1.7415,-0.00173067
3483,1.742,-0.00173128
3484,1.7425,-0.00172976
3485,1.743,-0.00172915
3486,1.7435,-0.00173281
3487,1.744,-0.00172976
3488,1.7445,-0.00173098
3489,1.745,-0.00172976
3490,1.7455,-0.00172915
3491,1.746,-0.00172976
3492,1.7465,-0.00172976
3493,1.747,-0.00172762
3494,1.7475,-0.00172671
3495,1.748,-0.00172762
3496,1.7485,-0.00172854
3497,1.749,-0.00172549
3498,1.7495,-0.00172854
3499,1.75,-0.00172793
3500,1.7505,-0.00172793
3501,1.751,-0.0017264
3502,1.7515,-0.00172487
3503,1.752,-0.00172426
3504,1.7525,-0.00172426
3505,1.753,-0.00172335
3506,1.7535,-0.00172396
3507,1.754,-0.00172426
3508,1.7545,-0.00172304
3509,1.755,-0.00172487
3510,1.7555,-0.00172487
3511,1.756,-0.00172487
3512,1.7565,-0.00172243
3513,1.757,-0.00172243
3514,1.7575,-0.00172213
3515,1.758,-0.00172213
3516,1.7585,-0.00172335
3517,1.759,-0.00172426
3518,1.7595,-0.00172213
3519,1.76,-0.00172304
3520,1.7605,-0.00172182
3521,1.761,-0.00172396
3522,1.7615,-0.00172091
3523,1.762,-0.00171999
3524,1.7625,-0.00172182
3525,1.763,-0.00172152
3526,1.7635,-0.00171999
3527,1.764,-0.0017203
3528,1.7645,-0.0017203
3529,1.765,-0.00171877
3530,1.7655,-0.00171908
3531,1.766,-0.00172213
3532,1.7665,-0.00171877
3533,1.767,-0.00171755
3534,1.7675,-0.00171725
3535,1.768,-0.00171816
3536,1.7685,-0.00171694
3537,1.769,-0.00171877
3538,1.7695,-0.00171663
3539,1.77,-0.00171602
3540,1.7705,-0.00171694
3541,1.771,-0.00171663
3542,1.7715,-0.00171511
3543,1.772,-0.00171602
3544,1.7725,-0.00171786
3545,1.773,-0.00171541
3546,1.7735,-0.00171602
3547,1.774,-0.00171602
3548,1.7745,-0.00171663
3549,1.775,-0.0017145
3550,1.7755,-0.0017145
3551,1.776,-0.00171511
3552,1.7765,-0.00171389
3553,1.777,-0.00171511
3554,1.7775,-0.00171389
3555,1.778,-0.00171267
3556,1.7785,-0.00171297
3557,1.779,-0.00171541
3558,1.7795,-0.00171328
3559,1.78,-0.00171175
3560,1.7805,-0.00171145
3561,1.781,-0.00171267
3562,1.7815,-0.00171084
3563,1.782,-0.00171175
3564,1.7825,-0.00171206
3565,1.783,-0.00171053
3566,1.7835,-0.00170992
3567,1.784,-0.00170962
3568,1.7845,-0.00171145
3569,1.785,-0.00170931
3570,1.7855,-0.00170901
3571,1.786,-0.00170748
3572,1.7865,-0.00170962
3573,1.787,-0.00171145
3574,1.7875,-0.0017084
3575,1.788,-0.0017084
3576,1.7885,-0.00171114
3577,1.789,-0.00170809
3578,1.7895,-0.00170778
3579,1.79,-0.0017084
3580,1.7905,-0.00170717
3581,1.791,-0.00170717
3582,1.7915,-0.00170717
3583,1.792,-0.0017087
3584,1.7925,-0.00170656
3585,1.793,-0.00170656
3586,1.7935,-0.00170534
3587,1.794,-0.00170534
3588,1.7945,-0.00170565
3589,1.795,-0.00170565
3590,1.7955,-0.00170626
3591,1.796,-0.00170687
3592,1.7965,-0.00170534
3593,1.797,-0.00170412
3594,1.7975,-0.00170534
3595,1.798,-0.00170656
3596,1.7985,-0.00170412
3597,1.799,-0.00170382
3598,1.7995,-0.00170321
3599,1.8,-0.00170351
3600,1.8005,-0.00170321
3601,1.801,-0.00170229
3602,1.8015,-0.00170168
3603,1.802,-0.00170168
3604,1.8025,-0.00170229
3605,1.803,-0.00170229
3606,1.8035,-0.00169985
3607,1.804,-0.00169863
3608,1.8045,-0.00170107
3609,1.805,-0.00169802
3610,1.8055,-0.0017026
3611,1.806,-0.00170321
3612,1.8065,-0.00170077
3613,1.807,-0.00170229
3614,1.8075,-0.00169954
3615,1.808,-0.00170107
3616,1.8085,-0.00169802
3617,1.809,-0.00169619
3618,1.8095,-0.00169863
3619,1.81,-0.00169741
3620,1.8105,-0.00170077
3621,1.811,-0.00169741
3622,1.8115,-0.00169588
3623,1.812,-0.00169771
3624,1.8125,-0.00169558
3625,1.813,-0.00169741
3626,1.8135,-0.00169771
3627,1.814,-0.00169558
3628,1.8145,-0.00169649
3629,1.815,-0.00169497
3630,1.8155,-0.00169558
3631,1.816,-0.00169375
3632,1.8165,-0.00169558
3633,1.817,-0.0016968
3634,1.8175,-0.00169741
3635,1.818,-0.00169619
3636,1.8185,-0.00169436
3637,1.819,-0.00169558
3638,1.8195,-0.00169344
3639,1.82,-0.00169375
3640,1.8205,-0.00169466
3641,1.821,-0.00169436
3642,1.8215,-0.00169344
3643,1.822,-0.00169436
3644,1.8225,-0.00169375
3645,1.823,-0.00169283
3646,1.8235,-0.00169344
3647,1.824,-0.00169344
3648,1.8245,-0.00169283
3649,1.825,-0.0016913
3650,1.8255,-0.00169344
3651,1.826,-0.00169253
3652,1.8265,-0.00169008
3653,1.827,-0.001691
3654,1.8275,-0.00169161
3655,1.828,-0.00169253
3656,1.8285,-0.001691
3657,1.829,-0.00168978
3658,1.8295,-0.00169069
3659,1.83,-0.001691
3660,1.8305,-0.00169069
3661,1.831,-0.00169008
3662,1.8315,-0.00168825
3663,1.832,-0.0016849
3664,1.8325,-0.00169008
3665,1.833,-0.00168764
3666,1.8335,-0.00169008
3667,1.834,-0.00168703
3668,1.8345,-0.00168673
3669,1.835,-0.00168856
3670,1.8355,-0.00168795
3671,1.836,-0.00168642
3672,1.8365,-0.0016852
3673,1.837,-0.00168459
3674,1.8375,-0.00168612
3675,1.838,-0.00168581
3676,1.8385,-0.00168612
3677,1.839,-0.00168581
3678,1.8395,-0.00168612
3679,1.84,-0.0016852
3680,1.8405,-0.00168642
3681,1.841,-0.00168581
3682,1.8415,-0.00168642
3683,1.842,-0.00168276
3684,1.8425,-0.00168337
3685,1.843,-0.0016849
3686,1.8435,-0.00168154
3687,1.844,-0.00168429
3688,1.8445,-0.00168154
3689,1.845,-0.00168215
3690,1.8455,-0.00168459
3691,1.846,-0.00168337
3692,1.8465,-0.00168215
3693,1.847,-0.00168398
3694,1.8475,-0.00168123
3695,1.848,-0.00168154
3696,1.8485,-0.00168245
3697,1.849,-0.00168001
3698,1.8495,-0.00168032
3699,1.85,-0.00168123
3700,1.8505,-0.00168032
3701,1.851,-0.00168032
3702,1.8515,-0.00168032
3703,1.852,-0.00167971
3704,1.8525,-0.00168001
3705,1.853,-0.00168093
3706,1.8535,-0.0016791
3707,1.854,-0.00168032
3708,1.8545,-0.00167788
3709,1.855,-0.00167879
3710,1.8555,-0.00167788
3711,1.856,-0.0016791
3712,1.8565,-0.00167818
3713,1.857,-0.00167788
3714,1.8575,-0.00167788
3715,1.858,-0.00167666
3716,1.8585,-0.00167666
3717,1.859,-0.00167605
3718,1.8595,-0.00167605
3719,1.86,-0.00167666
3720,1.8605,-0.00167635
3721,1.861,-0.00167391
3722,1.8615,-0.00167605
3723,1.862,-0.00167605
3724,1.8625,-0.00167605
3725,1.863,-0.00167666
3726,1.8635,-0.00167421
3727,1.864,-0.00167635
3728,1.8645,-0.00167421
3729,1.865,-0.00167391
3730,1.8655,-0.00167483
3731,1.866,-0.0016733
3732,1.8665,-0.00167391
3733,1.867,-0.00167421
3734,1.8675,-0.00167421
3735,1.868,-0.00167299
3736,1.8685,-0.0016733
3737,1.869,-0.00167391
3738,1.8695,-0.00167177
3739,1.87,-0.00167269
3740,1.8705,-0.00167116
3741,1.871,-0.00167238
3742,1.8715,-0.00167116
3743,1.872,-0.00167147
3744,1.8725,-0.00167177
3745,1.873,-0.00167177
3746,1.8735,-0.00167238
3747,1.874,-0.00167208
3748,1.8745,-0.00167147
3749,1.875,-0.00166842
3750,1.8755,-0.00166994
3751,1.876,-0.00167025
3752,1.8765,-0.00167116
3753,1.877,-0.00167055
3754,1.8775,-0.00167055
3755,1.878,-0.00167055
3756,1.8785,-0.00166811
3757,1.879,-0.00166903
3758,1.8795,-0.00166659
3759,1.88,-0.0016672
3760,1.8805,-0.00166659
3761,1.881,-0.00166811
3762,1.8815,-0.00166903
3763,1.882,-0.00166659
3764,1.8825,-0.00166659
3765,1.883,-0.00166659
3766,1.8835,-0.00166475
3767,1.884,-0.00166781
3768,1.8845,-0.00166811
3769,1.885,-0.00166445
3770,1.8855,-0.00166567
3771,1.886,-0.00166445
3772,1.8865,-0.00166659
3773,1.887,-0.00166811
3774,1.8875,-0.00166323
3775,1.888,-0.00166628
3776,1.8885,-0.00166231
3777,1.889,-0.00166536
3778,1.8895,-0.00166262
3779,1.89,-0.00166231
3780,1.8905,-0.00166353
3781,1.891,-0.00166353
3782,1.8915,-0.00166384
3783,1.892,-0.00166353
3784,1.8925,-0.0016617
3785,1.893,-0.00166201
3786,1.8935,-0.0016614
3787,1.894,-0.00166262
3788,1.8945,-0.00166079
3789,1.895,-0.00166079
3790,1.8955,-0.0016617
3791,1.896,-0.00166079
3792,1.8965,-0.0016617
3793,1.897,-0.00166292
3794,1.8975,-0.0016614
3795,1.898,-0.0016617
3796,1.8985,-0.00166201
3797,1.899,-0.00165926
3798,1.8995,-0.00165957
3799,1.9,-0.00166018
3800,1.9005,-0.00165896
3801,1.901,-0.00166018
3802,1.9015,-0.00165804
3803,1.902,-0.00165835
3804,1.9025,-0.00165865
3805,1.903,-0.00165774
3806,1.9035,-0.00165926
3807,1.904,-0.0016559
3808,1.9045,-0.00165529
3809,1.905,-0.00165804
