,T,i
1033,0.517,-0.00225589
1034,0.5175,-0.00225284
1035,0.518,-0.00225314
1036,0.5185,-0.0022507
1037,0.519,-0.00225162
1038,0.5195,-0.00225009
1039,0.52,-0.00224765
1040,0.5205,-0.00224673
1041,0.521,-0.00224673
1042,0.5215,-0.00224521
1043,0.522,-0.00224582
1044,0.5225,-0.0022446
1045,0.523,-0.00224246
1046,0.5235,-0.00224338
1047,0.524,-0.00224124
1048,0.5245,-0.00224155
1049,0.525,-0.00223941
1050,0.5255,-0.00223819
1051,0.526,-0.00223788
1052,0.5265,-0.00223788
1053,0.527,-0.00223788
1054,0.5275,-0.00223453
1055,0.528,-0.00223544
1056,0.5285,-0.00223453
1057,0.529,-0.002233
1058,0.5295,-0.00223117
1059,0.53,-0.00223056
1060,0.5305,-0.00222964
1061,0.531,-0.00222964
1062,0.5315,-0.00223056
1063,0.532,-0.0022269
1064,0.5325,-0.0022272
1065,0.533,-0.00222568
1066,0.5335,-0.00222568
1067,0.534,-0.00222323
1068,0.5345,-0.00222232
1069,0.535,-0.00222079
1070,0.5355,-0.00221988
1071,0.536,-0.00221988
1072,0.5365,-0.00221866
1073,0.537,-0.00221713
1074,0.5375,-0.00221683
1075,0.538,-0.00221713
1076,0.5385,-0.0022156
1077,0.539,-0.00221408
1078,0.5395,-0.00221499
1079,0.54,-0.00221377
1080,0.5405,-0.00221072
1081,0.541,-0.00221133
1082,0.5415,-0.0022092
1083,0.542,-0.00221011
1084,0.5425,-0.00220859
1085,0.543,-0.0022095
1086,0.5435,-0.00220706
1087,0.544,-0.00220492
1088,0.5445,-0.00220614
1089,0.545,-0.00220248
1090,0.5455,-0.00220279
1091,0.546,-0.00220248
1092,0.5465,-0.00220187
1093,0.547,-0.00220065
1094,0.5475,-0.00220096
1095,0.548,-0.00219913
1096,0.5485,-0.00219851
1097,0.549,-0.00219882
1098,0.5495,-0.00219668
1099,0.55,-0.00219668
1100,0.5505,-0.00219638
1101,0.551,-0.00219424
1102,0.5515,-0.0021918
1103,0.552,-0.0021915
1104,0.5525,-0.00218997
1105,0.553,-0.00219058
1106,0.5535,-0.00218783
1107,0.554,-0.00218875
1108,0.5545,-0.00218692
1109,0.555,-0.00218661
1110,0.5555,-0.00218692
1111,0.556,-0.00218478
1112,0.5565,-0.00218295
1113,0.557,-0.00218417
1114,0.5575,-0.00218173
1115,0.558,-0.0021802
1116,0.5585,-0.00218173
1117,0.559,-0.00217868
1118,0.5595,-0.0021802
1119,0.56,-0.00217898
1120,0.5605,-0.00217807
1121,0.561,-0.00217685
1122,0.5615,-0.00217624
1123,0.562,-0.00217563
1124,0.5625,-0.00217441
1125,0.563,-0.00217166
1126,0.5635,-0.00217227
1127,0.564,-0.00217105
1128,0.5645,-0.00217105
1129,0.565,-0.00216922
1130,0.5655,-0.00216922
1131,0.566,-0.00216861
1132,0.5665,-0.00216739
1133,0.567,-0.00216586
1134,0.5675,-0.00216647
1135,0.568,-0.00216617
1136,0.5685,-0.00216281
1137,0.569,-0.00216464
1138,0.5695,-0.0021625
1139,0.57,-0.0021625
1140,0.5705,-0.00216098
1141,0.571,-0.00215884
1142,0.5715,-0.00215976
1143,0.572,-0.0021564
1144,0.5725,-0.00215732
1145,0.573,-0.00215609
1146,0.5735,-0.00215457
1147,0.574,-0.00215396
1148,0.5745,-0.00215426
1149,0.575,-0.00215426
1150,0.5755,-0.00215121
1151,0.576,-0.00215121
1152,0.5765,-0.00215243
1153,0.577,-0.00214969
1154,0.5775,-0.00214969
1155,0.578,-0.00214847
1156,0.5785,-0.00214755
1157,0.579,-0.00214633
1158,0.5795,-0.00214541
1159,0.58,-0.00214633
1160,0.5805,-0.00214419
1161,0.581,-0.00214389
1162,0.5815,-0.00213931
1163,0.582,-0.00214175
1164,0.5825,-0.00214145
1165,0.583,-0.00214053
1166,0.5835,-0.00214023
1167,0.584,-0.00213717
1168,0.5845,-0.00213717
1169,0.585,-0.00213778
1170,0.5855,-0.00213565
1171,0.586,-0.00213687
1172,0.5865,-0.00213504
1173,0.587,-0.00213443
1174,0.5875,-0.00213321
1175,0.588,-0.00213199
1176,0.5885,-0.0021329
1177,0.589,-0.00213107
1178,0.5895,-0.00213076
1179,0.59,-0.00213076
1180,0.5905,-0.00212893
1181,0.591,-0.0021271
1182,0.5915,-0.0021268
1183,0.592,-0.0021268
1184,0.5925,-0.0021271
1185,0.593,-0.00212314
1186,0.5935,-0.00212222
1187,0.594,-0.00212405
1188,0.5945,-0.00212252
1189,0.595,-0.00212069
1190,0.5955,-0.00212069
1191,0.596,-0.00212161
1192,0.5965,-0.00212069
1193,0.597,-0.00211703
1194,0.5975,-0.00211734
1195,0.598,-0.00211703
1196,0.5985,-0.0021149
1197,0.599,-0.00211551
1198,0.5995,-0.00211337
1199,0.6,-0.0021149
1200,0.6005,-0.00211367
1201,0.601,-0.00211215
1202,0.6015,-0.00211245
1203,0.602,-0.00210879
1204,0.6025,-0.00211001
1205,0.603,-0.00210849
1206,0.6035,-0.00210788
1207,0.604,-0.00210635
1208,0.6045,-0.00210757
1209,0.605,-0.00210757
1210,0.6055,-0.00210605
1211,0.606,-0.00210299
1212,0.6065,-0.00210086
1213,0.607,-0.00210421
1214,0.6075,-0.00210238
1215,0.608,-0.00210177
1216,0.6085,-0.00210147
1217,0.609,-0.00210086
1218,0.6095,-0.00210086
1219,0.61,-0.00209811
1220,0.6105,-0.00209567
1221,0.611,-0.0020975
1222,0.6115,-0.00209536
1223,0.612,-0.00209689
1224,0.6125,-0.00209445
1225,0.613,-0.00209292
1226,0.6135,-0.00209292
1227,0.614,-0.00209292
1228,0.6145,-0.00209079
1229,0.615,-0.00208987
1230,0.6155,-0.00209109
1231,0.616,-0.00208865
1232,0.6165,-0.00209109
1233,0.617,-0.00208834
1234,0.6175,-0.00208834
1235,0.618,-0.00208529
1236,0.6185,-0.0020856
1237,0.619,-0.0020856
1238,0.6195,-0.00208346
1239,0.62,-0.00208438
1240,0.6205,-0.00208316
1241,0.621,-0.00208072
1242,0.6215,-0.00208163
1243,0.622,-0.00208133
1244,0.6225,-0.0020801
1245,0.623,-0.00208133
1246,0.6235,-0.00207919
1247,0.624,-0.00207888
1248,0.6245,-0.00207583
1249,0.625,-0.00207675
1250,0.6255,-0.00207522
1251,0.626,-0.00207583
1252,0.6265,-0.00207339
1253,0.627,-0.00207309
1254,0.6275,-0.00207309
1255,0.628,-0.00207186
1256,0.6285,-0.00207156
1257,0.629,-0.00207278
1258,0.6295,-0.00207064
1259,0.63,-0.00207034
1260,0.6305,-0.00206912
1261,0.631,-0.00206851
1262,0.6315,-0.00206485
1263,0.632,-0.00206637
1264,0.6325,-0.00206576
1265,0.633,-0.00206454
1266,0.6335,-0.00206454
1267,0.634,-0.00206332
1268,0.6345,-0.00206179
1269,0.635,-0.00206118
1270,0.6355,-0.00206118
1271,0.636,-0.00205996
1272,0.6365,-0.00206088
1273,0.637,-0.00205966
1274,0.6375,-0.00205844
1275,0.638,-0.00205874
1276,0.6385,-0.00205752
1277,0.639,-0.00205691
1278,0.6395,-0.0020563
1279,0.64,-0.00205325
1280,0.6405,-0.00205416
1281,0.641,-0.00205386
1282,0.6415,-0.00205233
1283,0.642,-0.00205111
1284,0.6425,-0.00205142
1285,0.643,-0.00205111
1286,0.6435,-0.00204928
1287,0.644,-0.00204898
1288,0.6445,-0.00204989
1289,0.645,-0.00204715
1290,0.6455,-0.00204776
1291,0.646,-0.00204745
1292,0.6465,-0.00204745
1293,0.647,-0.0020447
1294,0.6475,-0.0020444
1295,0.648,-0.00204501
1296,0.6485,-0.00204409
1297,0.649,-0.00204348
1298,0.6495,-0.00204318
1299,0.65,-0.00204104
1300,0.6505,-0.00204104
1301,0.651,-0.00204165
1302,0.6515,-0.00203921
1303,0.652,-0.00203799
1304,0.6525,-0.0020386
1305,0.653,-0.00203555
1306,0.6535,-0.00203555
1307,0.654,-0.00203585
1308,0.6545,-0.00203555
1309,0.655,-0.00203524
1310,0.6555,-0.00203433
1311,0.656,-0.00203006
1312,0.6565,-0.00202975
1313,0.657,-0.00203158
1314,0.6575,-0.00203189
1315,0.658,-0.00203067
1316,0.6585,-0.00202944
1317,0.659,-0.00202914
1318,0.6595,-0.00202792
1319,0.66,-0.00202761
1320,0.6605,-0.00202792
1321,0.661,-0.00202639
1322,0.6615,-0.00202487
1323,0.662,-0.0020267
1324,0.6625,-0.00202243
1325,0.663,-0.00202212
1326,0.6635,-0.00202212
1327,0.664,-0.0020209
1328,0.6645,-0.00202243
1329,0.665,-0.00202059
1330,0.6655,-0.00201968
1331,0.666,-0.00201968
1332,0.6665,-0.00201937
1333,0.667,-0.00201815
1334,0.6675,-0.00201785
1335,0.668,-0.00201632
1336,0.6685,-0.0020148
1337,0.669,-0.00201541
1338,0.6695,-0.00201419
1339,0.67,-0.00201297
1340,0.6705,-0.00201419
1341,0.671,-0.00201266
1342,0.6715,-0.00201174
1343,0.672,-0.00201022
1344,0.6725,-0.00201235
1345,0.673,-0.0020093
1346,0.6735,-0.00200747
1347,0.674,-0.00200839
1348,0.6745,-0.00200747
1349,0.675,-0.00200686
1350,0.6755,-0.00200808
1351,0.676,-0.00200778
1352,0.6765,-0.00200503
1353,0.677,-0.00200473
1354,0.6775,-0.0020035
1355,0.678,-0.0020035
1356,0.6785,-0.00200106
1357,0.679,-0.00200259
1358,0.6795,-0.00200076
1359,0.68,-0.00200015
1360,0.6805,-0.00200015
1361,0.681,-0.00199832
1362,0.6815,-0.00199862
1363,0.682,-0.00199832
1364,0.6825,-0.00199832
1365,0.683,-0.00199862
1366,0.6835,-0.00199526
1367,0.684,-0.00199618
1368,0.6845,-0.00199465
1369,0.685,-0.00199313
1370,0.6855,-0.00199435
1371,0.686,-0.00199221
1372,0.6865,-0.00199252
1373,0.687,-0.00199221
1374,0.6875,-0.00199099
1375,0.688,-0.00198947
1376,0.6885,-0.00198886
1377,0.689,-0.00198794
1378,0.6895,-0.00198764
1379,0.69,-0.00198672
1380,0.6905,-0.00198733
1381,0.691,-0.00198641
1382,0.6915,-0.0019855
1383,0.692,-0.0019855
1384,0.6925,-0.00198397
1385,0.693,-0.00198367
1386,0.6935,-0.00198336
1387,0.694,-0.00198275
1388,0.6945,-0.00198153
1389,0.695,-0.00198306
1390,0.6955,-0.00198153
1391,0.696,-0.00198062
1392,0.6965,-0.00198062
1393,0.697,-0.0019794
1394,0.6975,-0.00197909
1395,0.698,-0.00197665
1396,0.6985,-0.00197726
1397,0.699,-0.00197665
1398,0.6995,-0.00197543
1399,0.7,-0.00197421
1400,0.7005,-0.00197634
1401,0.701,-0.00197451
1402,0.7015,-0.00197299
1403,0.702,-0.0019736
1404,0.7025,-0.00197177
1405,0.703,-0.00197177
1406,0.7035,-0.00196932
1407,0.704,-0.00197024
1408,0.7045,-0.00196841
1409,0.705,-0.0019681
1410,0.7055,-0.00196841
1411,0.706,-0.00196932
1412,0.7065,-0.00196993
1413,0.707,-0.00196749
1414,0.7075,-0.00196597
1415,0.708,-0.00196536
1416,0.7085,-0.00196566
1417,0.709,-0.00196414
1418,0.7095,-0.00196353
1419,0.71,-0.00196353
1420,0.7105,-0.00196353
1421,0.711,-0.00196047
1422,0.7115,-0.00196047
1423,0.712,-0.00196139
1424,0.7125,-0.00196047
1425,0.713,-0.00196047
1426,0.7135,-0.00195834
1427,0.714,-0.00195895
1428,0.7145,-0.00195742
1429,0.715,-0.00195681
1430,0.7155,-0.00195742
1431,0.716,-0.00195712
1432,0.7165,-0.00195559
1433,0.717,-0.00195407
1434,0.7175,-0.00195284
1435,0.718,-0.00195284
1436,0.7185,-0.00195223
1437,0.719,-0.00195101
1438,0.7195,-0.00195315
1439,0.72,-0.00195132
1440,0.7205,-0.00194979
1441,0.721,-0.00194888
1442,0.7215,-0.00194979
1443,0.722,-0.00194888
1444,0.7225,-0.00194674
1445,0.723,-0.00194796
1446,0.7235,-0.00194766
1447,0.724,-0.00194522
1448,0.7245,-0.00194583
1449,0.725,-0.00194491
1450,0.7255,-0.00194399
1451,0.726,-0.00194338
1452,0.7265,-0.0019446
1453,0.727,-0.00194186
1454,0.7275,-0.00194247
1455,0.728,-0.00194064
1456,0.7285,-0.00194003
1457,0.729,-0.00193911
1458,0.7295,-0.00194033
1459,0.73,-0.00193698
1460,0.7305,-0.00193759
1461,0.731,-0.00193667
1462,0.7315,-0.00193789
1463,0.732,-0.00193667
1464,0.7325,-0.00193545
1465,0.733,-0.00193575
1466,0.7335,-0.0019327
1467,0.734,-0.00193453
1468,0.7345,-0.00193301
1469,0.735,-0.00193362
1470,0.7355,-0.00193087
1471,0.736,-0.00192935
1472,0.7365,-0.00192965
1473,0.737,-0.00193057
1474,0.7375,-0.00192996
1475,0.738,-0.00192935
1476,0.7385,-0.00193026
1477,0.739,-0.00192965
1478,0.7395,-0.00192813
1479,0.74,-0.0019269
1480,0.7405,-0.00192782
1481,0.741,-0.0019266
1482,0.7415,-0.00192568
1483,0.742,-0.00192507
1484,0.7425,-0.00192416
1485,0.743,-0.00192416
1486,0.7435,-0.00192446
1487,0.744,-0.00192233
1488,0.7445,-0.00192324
1489,0.745,-0.00192141
1490,0.7455,-0.00192141
1491,0.746,-0.00191958
1492,0.7465,-0.00191958
1493,0.747,-0.00191958
1494,0.7475,-0.00191775
1495,0.748,-0.00191775
1496,0.7485,-0.00191653
1497,0.749,-0.00191653
1498,0.7495,-0.00191592
1499,0.75,-0.0019147
1500,0.7505,-0.00191531
1501,0.751,-0.00191561
1502,0.7515,-0.00191439
1503,0.752,-0.00191317
1504,0.7525,-0.00191409
1505,0.753,-0.00191134
1506,0.7535,-0.00191287
1507,0.754,-0.00191165
1508,0.7545,-0.00190981
1509,0.755,-0.00190859
1510,0.7555,-0.00190951
1511,0.756,-0.00190981
1512,0.7565,-0.00190768
1513,0.757,-0.00190737
1514,0.7575,-0.00190676
1515,0.758,-0.00190829
1516,0.7585,-0.00190676
1517,0.759,-0.00190585
1518,0.7595,-0.00190463
1519,0.76,-0.00190341
1520,0.7605,-0.00190371
1521,0.761,-0.00190341
1522,0.7615,-0.00190249
1523,0.762,-0.00190402
1524,0.7625,-0.00190096
1525,0.763,-0.00190188
1526,0.7635,-0.00190066
1527,0.764,-0.00189974
1528,0.7645,-0.00190066
1529,0.765,-0.00190157
1530,0.7655,-0.00189883
1531,0.766,-0.00189761
1532,0.7665,-0.00189791
1533,0.767,-0.00189578
1534,0.7675,-0.001897
1535,0.768,-0.00189486
1536,0.7685,-0.00189364
1537,0.769,-0.00189456
1538,0.7695,-0.00189517
1539,0.77,-0.00189364
1540,0.7705,-0.00189242
1541,0.771,-0.0018915
1542,0.7715,-0.00189089
1543,0.772,-0.0018912
1544,0.7725,-0.00189272
1545,0.773,-0.0018915
1546,0.7735,-0.00189028
1547,0.774,-0.00188784
1548,0.7745,-0.00188967
1549,0.775,-0.00188784
1550,0.7755,-0.00188632
1551,0.776,-0.00188784
1552,0.7765,-0.0018854
1553,0.777,-0.00188632
1554,0.7775,-0.00188509
1555,0.778,-0.00188601
1556,0.7785,-0.00188754
1557,0.779,-0.00188387
1558,0.7795,-0.00188418
1559,0.78,-0.00188143
1560,0.7805,-0.00188052
1561,0.781,-0.00188143
1562,0.7815,-0.00188174
1563,0.782,-0.00188113
1564,0.7825,-0.00187838
1565,0.783,-0.0018793
1566,0.7835,-0.00187777
1567,0.784,-0.0018796
1568,0.7845,-0.00187563
1569,0.785,-0.00187655
1570,0.7855,-0.00187716
1571,0.786,-0.00187747
1572,0.7865,-0.00187624
1573,0.787,-0.00187502
1574,0.7875,-0.00187411
1575,0.788,-0.0018738
1576,0.7885,-0.0018735
1577,0.789,-0.00187075
1578,0.7895,-0.00187319
1579,0.79,-0.00187319
1580,0.7905,-0.00187045
1581,0.791,-0.00186984
1582,0.7915,-0.00187045
1583,0.792,-0.00186892
1584,0.7925,-0.00186953
1585,0.793,-0.00186984
1586,0.7935,-0.00186923
1587,0.794,-0.00186678
1588,0.7945,-0.001868
1589,0.795,-0.00186678
1590,0.7955,-0.00186526
1591,0.796,-0.00186678
1592,0.7965,-0.00186434
1593,0.797,-0.00186526
1594,0.7975,-0.00186312
1595,0.798,-0.00186495
1596,0.7985,-0.00186282
1597,0.799,-0.00186343
1598,0.7995,-0.00186129
1599,0.8,-0.0018619
1600,0.8005,-0.00186068
1601,0.801,-0.0018619
1602,0.8015,-0.00186068
1603,0.802,-0.00185976
1604,0.8025,-0.00186099
1605,0.803,-0.00185824
1606,0.8035,-0.00185824
1607,0.804,-0.00185458
1608,0.8045,-0.0018558
1609,0.805,-0.00185488
1610,0.8055,-0.00185732
1611,0.806,-0.00185702
1612,0.8065,-0.00185519
1613,0.807,-0.00185458
1614,0.8075,-0.00185427
1615,0.808,-0.00185275
1616,0.8085,-0.00185122
1617,0.809,-0.00185214
1618,0.8095,-0.0018503
1619,0.81,-0.00185122
1620,0.8105,-0.00184878
1621,0.811,-0.00185
1622,0.8115,-0.00184969
1623,0.812,-0.00184878
1624,0.8125,-0.00184969
1625,0.813,-0.00184847
1626,0.8135,-0.00184908
1627,0.814,-0.00184573
1628,0.8145,-0.00184908
1629,0.815,-0.00184603
1630,0.8155,-0.00184542
1631,0.816,-0.00184512
1632,0.8165,-0.00184267
1633,0.817,-0.00184359
1634,0.8175,-0.00184328
1635,0.818,-0.00184237
1636,0.8185,-0.00184328
1637,0.819,-0.00184145
1638,0.8195,-0.00184206
1639,0.82,-0.00184084
1640,0.8205,-0.00184115
1641,0.821,-0.00184145
1642,0.8215,-0.00183932
1643,0.822,-0.00183749
1644,0.8225,-0.0018384
1645,0.823,-0.00183749
1646,0.8235,-0.00183749
1647,0.824,-0.00183657
1648,0.8245,-0.00183657
1649,0.825,-0.00183627
1650,0.8255,-0.00183443
1651,0.826,-0.00183596
1652,0.8265,-0.00183474
1653,0.827,-0.00183596
1654,0.8275,-0.00183443
1655,0.828,-0.00183321
1656,0.8285,-0.00183352
1657,0.829,-0.00183382
1658,0.8295,-0.00183169
1659,0.83,-0.00183169
1660,0.8305,-0.00183047
1661,0.831,-0.00183169
1662,0.8315,-0.00183016
1663,0.832,-0.00182894
1664,0.8325,-0.00182925
1665,0.833,-0.00182955
1666,0.8335,-0.00182955
1667,0.834,-0.00182864
1668,0.8345,-0.00182742
1669,0.835,-0.0018265
1670,0.8355,-0.00182528
1671,0.836,-0.00182528
1672,0.8365,-0.00182528
1673,0.837,-0.00182436
1674,0.8375,-0.00182314
1675,0.838,-0.00182528
1676,0.8385,-0.00182284
1677,0.839,-0.00182192
1678,0.8395,-0.00182009
1679,0.84,-0.00182253
1680,0.8405,-0.00181948
1681,0.841,-0.00182009
1682,0.8415,-0.0018204
1683,0.842,-0.00181643
1684,0.8425,-0.00181857
1685,0.843,-0.00181795
1686,0.8435,-0.00181795
1687,0.844,-0.00181734
1688,0.8445,-0.00181673
1689,0.845,-0.00181704
1690,0.8455,-0.0018146
1691,0.846,-0.00181643
1692,0.8465,-0.00181338
1693,0.847,-0.00181429
1694,0.8475,-0.00181368
1695,0.848,-0.00181551
1696,0.8485,-0.00181399
1697,0.849,-0.00181338
1698,0.8495,-0.00181094
1699,0.85,-0.00181155
1700,0.8505,-0.00181307
1701,0.851,-0.00181063
1702,0.8515,-0.0018091
1703,0.852,-0.00180697
1704,0.8525,-0.00180941
1705,0.853,-0.00180727
1706,0.8535,-0.00181002
1707,0.854,-0.00180727
1708,0.8545,-0.00180727
1709,0.855,-0.00180758
1710,0.8555,-0.00180819
1711,0.856,-0.00180605
1712,0.8565,-0.00180605
1713,0.857,-0.00180453
1714,0.8575,-0.00180636
1715,0.858,-0.00180209
1716,0.8585,-0.00180239
1717,0.859,-0.0018027
1718,0.8595,-0.00180178
1719,0.86,-0.00180239
1720,0.8605,-0.00180331
1721,0.861,-0.00179934
1722,0.8615,-0.00180056
1723,0.862,-0.00180209
1724,0.8625,-0.00179995
1725,0.863,-0.00179934
1726,0.8635,-0.00180148
1727,0.864,-0.00179751
1728,0.8645,-0.00179812
1729,0.865,-0.00179659
1730,0.8655,-0.00179537
1731,0.866,-0.00179842
1732,0.8665,-0.00179751
1733,0.867,-0.00179659
1734,0.8675,-0.00179629
1735,0.868,-0.00179354
1736,0.8685,-0.00179507
1737,0.869,-0.00179385
1738,0.8695,-0.00179262
1739,0.87,-0.0017911
1740,0.8705,-0.0017911
1741,0.871,-0.00179262
1742,0.8715,-0.0017911
1743,0.872,-0.00179232
1744,0.8725,-0.00179049
1745,0.873,-0.00178896
1746,0.8735,-0.00178896
1747,0.874,-0.0017911
1748,0.8745,-0.00178866
1749,0.875,-0.00178866
1750,0.8755,-0.00178774
1751,0.876,-0.00178866
1752,0.8765,-0.00178652
1753,0.877,-0.00178713
1754,0.8775,-0.00178439
1755,0.878,-0.00178561
1756,0.8785,-0.0017853
1757,0.879,-0.0017853
1758,0.8795,-0.00178286
1759,0.88,-0.00178377
1760,0.8805,-0.00178286
1761,0.881,-0.00178103
1762,0.8815,-0.00178225
1763,0.882,-0.00178164
1764,0.8825,-0.00178194
1765,0.883,-0.00178164
1766,0.8835,-0.00178072
1767,0.884,-0.0017795
1768,0.8845,-0.00178072
1769,0.885,-0.00177798
1770,0.8855,-0.00177737
1771,0.886,-0.00177859
1772,0.8865,-0.00177767
1773,0.887,-0.00177645
1774,0.8875,-0.00177737
1775,0.888,-0.00177767
1776,0.8885,-0.00177828
1777,0.889,-0.00177553
1778,0.8895,-0.00177645
1779,0.89,-0.00177401
1780,0.8905,-0.0017737
1781,0.891,-0.00177553
1782,0.8915,-0.0017737
1783,0.892,-0.00177279
1784,0.8925,-0.0017737
1785,0.893,-0.00177096
1786,0.8935,-0.00177096
1787,0.894,-0.00176913
1788,0.8945,-0.00177065
1789,0.895,-0.00176882
1790,0.8955,-0.00177065
1791,0.896,-0.00177035
1792,0.8965,-0.00176974
1793,0.897,-0.00176913
1794,0.8975,-0.00176699
1795,0.898,-0.00176729
1796,0.8985,-0.00176821
1797,0.899,-0.00176577
1798,0.8995,-0.00176638
1799,0.9,-0.00176516
1800,0.9005,-0.00176668
1801,0.901,-0.00176424
1802,0.9015,-0.00176302
1803,0.902,-0.00176333
1804,0.9025,-0.00176302
1805,0.903,-0.00176333
1806,0.9035,-0.00176241
1807,0.904,-0.00176211
1808,0.9045,-0.00175936
1809,0.905,-0.00175875
1810,0.9055,-0.00176089
1811,0.906,-0.00176028
1812,0.9065,-0.00176058
1813,0.907,-0.00175967
1814,0.9075,-0.00176028
1815,0.908,-0.00175753
1816,0.9085,-0.00175936
1817,0.909,-0.00175631
1818,0.9095,-0.00175692
1819,0.91,-0.00175783
1820,0.9105,-0.00175631
1821,0.911,-0.001756
1822,0.9115,-0.00175539
1823,0.912,-0.00175326
1824,0.9125,-0.00175509
1825,0.913,-0.0017557
1826,0.9135,-0.00175448
1827,0.914,-0.00175356
1828,0.9145,-0.00175356
1829,0.915,-0.00175173
1830,0.9155,-0.00175112
1831,0.916,-0.00175204
1832,0.9165,-0.00175204
1833,0.917,-0.00175204
1834,0.9175,-0.00175082
1835,0.918,-0.00174868
1836,0.9185,-0.00174868
1837,0.919,-0.00174868
1838,0.9195,-0.00174868
1839,0.92,-0.00174959
1840,0.9205,-0.00174959
1841,0.921,-0.00174654
1842,0.9215,-0.00174807
1843,0.922,-0.00174776
1844,0.9225,-0.00174746
1845,0.923,-0.00174532
1846,0.9235,-0.00174471
1847,0.924,-0.00174471
1848,0.9245,-0.00174441
1849,0.925,-0.00174288
1850,0.9255,-0.00174349
1851,0.926,-0.00174227
1852,0.9265,-0.00174135
1853,0.927,-0.00174288
1854,0.9275,-0.00174196
1855,0.928,-0.00174105
1856,0.9285,-0.00173891
1857,0.929,-0.00174013
1858,0.9295,-0.00174196
1859,0.93,-0.00173891
1860,0.9305,-0.00173952
1861,0.931,-0.00173891
1862,0.9315,-0.00173769
1863,0.932,-0.00173922
1864,0.9325,-0.00173647
1865,0.933,-0.00173495
1866,0.9335,-0.00173647
1867,0.934,-0.00173678
1868,0.9345,-0.00173739
1869,0.935,-0.00173495
1870,0.9355,-0.00173495
1871,0.936,-0.00173586
1872,0.9365,-0.00173495
1873,0.937,-0.00173495
1874,0.9375,-0.00173281
1875,0.938,-0.00173311
1876,0.9385,-0.0017325
1877,0.939,-0.00173373
1878,0.9395,-0.00173189
1879,0.94,-0.0017325
1880,0.9405,-0.00173128
1881,0.941,-0.00173098
1882,0.9415,-0.00172976
1883,0.942,-0.00172976
1884,0.9425,-0.00172793
1885,0.943,-0.00172823
1886,0.9435,-0.00172671
1887,0.944,-0.00172854
1888,0.9445,-0.00172854
1889,0.945,-0.0017261
1890,0.9455,-0.00172487
1891,0.946,-0.00172579
1892,0.9465,-0.00172671
1893,0.947,-0.00172487
